articleID,abstract,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL,articleWordCount
588cf14d95d0e0392607d56e,,By FRANK BRUNI,article,A Sisterly ‘No’ to Donald Trump,"['Trump, Donald J', 'United States Politics and Government', 'Demonstrations, Protests and Riots', 'Discrimination']",1,OpEd,3,2017-01-28 19:30:16,Sunday Review,These daughters of immigrants flourished in America. Now they plan to fight for it.,The New York Times,Op-Ed,https://www.nytimes.com/2017/01/28/opinion/sunday/a-sisterly-no-to-donald-trump.html,1176
588cf14d95d0e0392607d56f,,By MAUREEN DOWD,article,Wild Child Takes Charge,"['Trump, Donald J', 'United States Politics and Government', 'Executive Orders and Memorandums', 'Inaugurations', 'News and News Media']",1,OpEd,11,2017-01-28 19:30:17,Sunday Review,President Trump’s debut raises the question: 70 or 7?,The New York Times,Op-Ed,https://www.nytimes.com/2017/01/28/opinion/sunday/wild-child-takes-charge.html,948
588cf15395d0e0392607d570,,By DEREK THOMPSON,article,"Live From the White House, It’s Trump TV","['Trump, Donald J', 'Bannon, Stephen K', 'News and News Media', 'United States Politics and Government', 'Presidential Election of 2016']",1,OpEd,2,2017-01-28 19:30:21,Sunday Review,The president has begun to broadcast his alternative reality.,The New York Times,Op-Ed,https://www.nytimes.com/2017/01/28/opinion/sunday/live-from-the-white-house-its-trump-tv.html,1410
588cf45795d0e0392607d573,,By THE EDITORIAL BOARD,article,Can Mr. Trump Handle the Truth?,"['Trump, Donald J', 'United States Politics and Government']",1,Editorial,10,2017-01-28 19:43:11,Sunday Review,Presidential denial is an even bigger threat than transparent lying.,The New York Times,Editorial,https://www.nytimes.com/2017/01/28/opinion/sunday/can-donald-trump-handle-the-truth.html,1095
588d228195d0e0392607d5b9,,By DEB AMLEN,article,Hit the Deck,['Crossword Puzzles'],1,Games,0,2017-01-28 23:00:14,Unknown,Jim Hyres and David Steinberg want to know if you feel lucky today.,The New York Times,News,https://www.nytimes.com/2017/01/28/crosswords/hit-the-deck-composer-max-firestone-sean-lennon.html,708
588da5fd95d0e0392607d62b,,By ERIC KAPLAN,article,Can We Live With Contradiction?,"['Philosophy', 'Singer, Peter (1946- )']",1,OpEd,0,2017-01-29 08:21:02,Unknown,"It’s not clear. But ritual, horror and comedy can help.",The New York Times,Op-Ed,https://www.nytimes.com/2017/01/29/opinion/can-we-live-with-contradiction.html,1569
588dcb5395d0e0392607d646,,By RONI CARYN RABIN,article,"Mastectomy, Then Shock: Lost Feeling","['Mastectomy', 'Breasts', 'Breast Cancer', 'Plastic Surgery']",1,National,1,2017-01-29 11:00:29,Live,"Reconstructive surgery is billed as being better than ever, but most women lose sensation in their chest, which can be devastating and even dangerous. They wish they had been warned.",The New York Times,News,https://www.nytimes.com/2017/01/29/well/live/after-mastectomies-an-unexpected-blow-numb-new-breasts.html,1566
588e382995d0e0392607d6e3,Where’s the sugar high supposed to come from?,By UNKNOWN,blogpost,Unknown,['News'],0,Unknown,0,2017-01-29 18:42:55,Unknown,Where’s the sugar high supposed to come from?,The New York Times,Blog,https://krugman.blogs.nytimes.com/2017/01/29/the-macroeconomics-of-reality-tv-populism/,325
588e0b1e95d0e0392607d69a,,By PETER BAKER,article,Trump Modifies Ban on Migrants as Outcry Grows,"['Trump, Donald J', 'Immigration and Emigration', 'Refugees and Displaced Persons', 'Muslims and Islam', 'Executive Orders and Memorandums', 'United States International Relations', 'Terrorism']",1,National,1,2017-01-29 15:32:40,Politics,The White House pulled back on part of Mr. Trump’s temporary ban on visitors from seven countries by saying that it would not apply to those with green cards.,The New York Times,News,https://www.nytimes.com/2017/01/29/us/politics/white-house-official-in-reversal-says-green-card-holders-wont-be-barred.html,1638
588e6b0795d0e0392607d72c,,By CHARLES ISHERWOOD,article,Those Decadent Disco Nights,"['Theater', ""David's Friend (Play)"", 'Burns, Nora', 'Truscott, Adrienne', 'La MaMa ETC']",1,Culture,6,2017-01-29 22:21:53,Unknown,Nora Burns’s feisty and funny one-woman show recalls those sex-and-drug-filled days of gleefully reckless abandon.,The New York Times,Review,https://www.nytimes.com/2017/01/29/theater/davids-friend-review.html,705
588e71c995d0e0392607d73c,,By SONA PATEL and FAHIMA HAQUE,article,"The Health Care Law Saved Their Lives. For Others, the Costs Are Unbearable.","['Patient Protection and Affordable Care Act (2010)', 'Health Insurance and Managed Care', 'Trump, Donald J']",1,National,15,2017-01-29 22:50:44,Unknown,The New York Times asked readers to talk about how they would be affected if the Affordable Care Act was repealed.,The New York Times,News,https://www.nytimes.com/2017/01/29/health/obamacare-affordable-care-act-lifesaver-burden-voices.html,2069
588e73fa95d0e0392607d740,,By DEB AMLEN,article,Certain Hollywood Stars,['Crossword Puzzles'],1,Games,0,2017-01-29 23:00:02,Unknown,Zhouqin Burnikel takes a gander at Hollywood stars.,The New York Times,News,https://www.nytimes.com/2017/01/29/crosswords/certain-hollywood-stars.html,210
588e7e8895d0e0392607d754,,By THE EDITORIAL BOARD,article,"Sorry, Rules Don’t Dissolve by Decree","['Trump, Donald J', 'Regulation and Deregulation of Industry', 'Executive Orders and Memorandums', 'United States Politics and Government', 'Government Employees']",1,Editorial,0,2017-01-29 23:45:00,Unknown,There’s less to Donald Trump’s assault on bureaucracy than he pretends.,The New York Times,Editorial,https://www.nytimes.com/2017/01/29/opinion/sorry-rules-dont-dissolve-by-decree.html,546
588e901d95d0e0392607d771,,By DAVID FOWLER,article,Famous People Encountered on the Street,"['New York City', 'Celebrities']",0,Metro,19,2017-01-30 01:00:02,Unknown,A question about whether Frank from “Blue Bloods” has ever been seen in New York prompts recollections of real famous people spotted in the city.,The New York Times,News,https://www.nytimes.com/2017/01/29/nyregion/metropolitan-diary-famous-people-encountered-on-the-street.html,215
588ea34395d0e0392607d793,,By MICHAEL GONCHAR and KATHERINE SCHULTEN,article,Analyzing Trump’s Immigration Ban: A Lesson Plan,[],1,Learning,0,2017-01-30 02:21:51,Lesson Plans,"Students examine Mr. Trump’s executive order using articles in The Times that discuss its effectiveness, legality and interpretation of American values.",The New York Times,News,https://www.nytimes.com/2017/01/29/learning/lesson-plans/analyzing-trumps-immigration-ban-a-lesson-plan.html,2401
588eac3a95d0e0392607d7a4,,By JUDITH WARNER,article,"‘Homeland,’ Season 6, Episode 3: Quinn and Carrie, Please Work Out Your Issues","['Television', 'Homeland (TV Program)']",1,Culture,0,2017-01-30 03:00:03,Television,The plot is slowly setting the stage for the reunion of the old gang.,The New York Times,News,https://www.nytimes.com/2017/01/29/arts/television/homeland-season-6-episode-3-quinn-and-carrie-please-work-out-your-issues.html,696
588eba8695d0e0392607d7b5,,By MIKE HALE,article,‘The Affair’ Season 3 Finale: A Day in Paris,"['Television', 'The Affair (TV Program)']",1,Culture,0,2017-01-30 04:01:03,Television,The final episode of season 3 finds Noah and Juliette in the city of light.,The New York Times,Review,https://www.nytimes.com/2017/01/29/arts/television/the-affair-season-3-finale-recap.html,1575
588ec8b695d0e0392607d7c4,,By JULIET MACUR,article,Recognition for a Coach Could Soothe San Diego,"['Football', 'Halls of Fame', 'Los Angeles Chargers', 'San Diego Chargers', 'Coryell, Don', 'Tomlinson, Ladainian', 'Coaches and Managers']",1,Sports,1,2017-01-30 05:01:21,Pro Football,"Coryell, the longtime coach in San Diego, was one of the most important figures in transforming the N.F.L. into a pass-first league.",The New York Times,News,https://www.nytimes.com/2017/01/30/sports/football/don-coryell-ladainian-tomlinson-hall-of-fame-san-diego-chargers.html,1156
588ef33a95d0e0392607d80e,,By SHANNON DOYNE,article,Questions for: ‘Welcome to the New World’,[],1,Learning,0,2017-01-30 08:03:02,Unknown,Who is the comic about and what are they about to do as the story begins?,The New York Times,News,https://www.nytimes.com/2017/01/30/learning/questions-for-welcome-to-the-new-world.html,204
588ef77395d0e0392607d81d,,By CHARLES M. BLOW,article,"No, Trump,  Not On  Our Watch","['United States Politics and Government', 'Muslim Americans', 'Terrorism', 'Immigration and Emigration', 'Muslims and Islam', 'Trump, Donald J']",1,OpEd,21,2017-01-30 08:21:03,Unknown,"If politicians won’t stand up to Trump, the American people will.",The New York Times,Op-Ed,https://www.nytimes.com/2017/01/30/opinion/no-trump-not-on-our-watch.html,859
588ef77d95d0e0392607d81f,,By PAUL KRUGMAN,article,Building a Wall of  Ignorance,"['Trump, Donald J', 'International Trade and World Market', 'Mexico', 'Customs (Tariff)', 'Value-Added Tax', 'United States International Relations']",1,OpEd,21,2017-01-30 08:21:12,Unknown,A Mexican standoff that epitomizes Trumpism.,The New York Times,Op-Ed,https://www.nytimes.com/2017/01/30/opinion/building-a-wall-of-ignorance.html,807
588ef78995d0e0392607d820,,By THOMAS NAKIOS,article,Trump’s Unfashionable Tax Idea,"['Trump, Donald J', 'Corporate Taxes', 'Mexico', 'International Trade and World Market', 'Value-Added Tax', 'Federal Taxes (US)']",1,OpEd,21,2017-01-30 08:21:23,Unknown,"Americans will have to get used to paying a whole lot more for shoes, shirts and TVs.",The New York Times,Op-Ed,https://www.nytimes.com/2017/01/30/opinion/trumps-unfashionable-tax-idea.html,914
588f023b95d0e0392607d838,"Tymon Markowski spent time exploring the towns and villages along the banks of Poland&#8217;s Brda River, encountering strange and amusing scenes.",By ANDREW BORYGA,blogpost,Unknown,"['Photography', 'Rivers', 'Brda River (Poland)', 'Poland', 'Bonaparte, Napoleon', 'Markowski, Tymon']",1,Unknown,0,2017-01-30 09:00:08,Unknown,"Tymon Markowski spent time exploring the towns and villages along the banks of Poland&#8217;s Brda River, encountering strange and amusing scenes.",The New York Times,Blog,https://lens.blogs.nytimes.com/2017/01/30/capturing-imaginative-strangeness-in-polish-river-towns/,576
588f010f95d0e0392607d834,,By SHANNON DOYNE,article,What Are Your Reactions to the First Days of the Trump Presidency?,[],1,Learning,0,2017-01-30 09:02:02,Unknown,How do you feel about executive orders issued by Donald Trump in his presidency so far?,The New York Times,News,https://www.nytimes.com/2017/01/30/learning/what-is-your-reaction-to-the-first-days-of-the-trump-presidency.html,713
588f15b395d0e0392607d860,,By THE LEARNING NETWORK,article,"What’s Going On in This Picture? | Jan. 30, 2017",[],1,Learning,0,2017-01-30 10:30:02,Unknown,"Look closely at this image, stripped of its caption, and join the moderated conversation about what you and other students see.",The New York Times,News,https://www.nytimes.com/2017/01/30/learning/whats-going-on-in-this-picture-jan-30-2017.html,513
588f15b195d0e0392607d85f,,By JANE E. BRODY,article,The Right Way to Say ‘I’m Sorry’,"['Apologies', 'Emotions', 'Psychology and Psychologists']",1,Science,5,2017-01-30 10:30:02,Mind,A sincere apology can be powerful medicine with surprising value for the giver as well as the recipient.,The New York Times,News,https://www.nytimes.com/2017/01/30/well/mind/the-right-way-to-say-im-sorry.html,1125
588f15c495d0e0392607d861,,By JEFFREY J. SELINGO,article,Blue Collar Redefined,"['Charlotte (NC)', 'Siemens AG', 'Engineering and Engineers', 'Colleges and Universities', 'Labor and Jobs', 'Vocational Training', 'Deere & Company']",1,EdLife,10,2017-01-30 10:30:20,Education Life,"A high school diploma is no longer enough for today’s manufacturing jobs. Enter the employer. Apprenticeships are making a comeback, complete with college.",The New York Times,News,https://www.nytimes.com/2017/01/30/education/edlife/factory-workers-college-degree-apprenticeships.html,1717
588f1cb995d0e0392607d86a,,"By PERRI KLASS, M.D",article,Being the Voice in Your Child’s Head,"['Children and Childhood', 'Parenting', 'Families and Family Life']",1,Well,0,2017-01-30 11:00:05,Family,"You hope that you can pass along enough of your wisdom so that when they’re alone, you’re still along for the ride.",The New York Times,News,https://www.nytimes.com/2017/01/30/well/family/being-the-voice-in-your-childs-head.html,844
588f1ddb95d0e0392607d870,,By ALEXANDRA S. LEVINE,article,"New York Today: The Mother of Exiles, in 2017","['New York City', 'Executive Orders and Memorandums', 'Statue of Liberty', 'Immigration and Emigration', 'Refugees and Displaced Persons', 'Trump, Donald J', 'Lazarus, Emma']",1,Metro,0,2017-01-30 11:04:52,Unknown,"Monday: Symbolism at the Statue of Liberty, disorder at airports, and a future in doubt for a beloved miniature golf course.",The New York Times,briefing,https://www.nytimes.com/2017/01/30/nyregion/new-york-today-the-mother-of-exiles-in-2017.html,1137
588f2ad295d0e0392607d88f,,By AARON E. CARROLL and AUSTIN FRAKT,article,A Republican Plan for Medicare Is Experiencing a Revival,"['Medicare', 'Health Insurance and Managed Care', 'Patient Protection and Affordable Care Act (2010)', 'Elderly']",1,Upshot,3,2017-01-30 12:00:03,Unknown,"An idea to control costs relies on the power of market innovation, but there are risks to this approach.",The New York Times,News,https://www.nytimes.com/2017/01/30/upshot/a-republican-plan-for-medicare-gets-a-revival.html,957
588f4b7f95d0e0392607d8ce,,By PETER KUJAWINSKI,article,"Before a War Zone, Untouched Possibility","['Travel and Vacations', 'Syria', 'United States International Relations']",1,Travel,1,2017-01-30 14:19:39,Unknown,The Middle East was so hopeful 17 years ago when I traveled into the country for a brief visit; I expected that tourists would soon arrive in droves. Now the memory of that trip sustains my humanity.,The New York Times,News,https://www.nytimes.com/2017/01/30/travel/syria-travel-border-crossing.html,1867
588f52e295d0e0392607d8e4,,By FARHAD MANJOO,article,How Social Networks  Stole Trump’s Limelight,"['Demonstrations, Protests and Riots', 'Computers and the Internet', 'United States Politics and Government', 'Trump, Donald J']",1,Business,1,2017-01-30 14:51:04,Unknown,We’re witnessing the stirrings of a national popular movement aimed at defeating the policies of the president.,The New York Times,News,https://www.nytimes.com/2017/01/30/technology/donald-trump-social-networks-protests.html,1335
588f576a95d0e0392607d8ef,,By CECILIA KANG,article,‘Has Anybody Gone to Prison for Violating the F.C.C.’s Do Not Call List?’,"['Telemarketing', 'Consumer Protection', 'Federal Trade Commission', 'New York Times']",1,Insider,0,2017-01-30 15:10:29,Unknown,"Cecilia Kang, a technology reporter for The Times, addresses a question submitted by a Times reader.",The New York Times,News,https://www.nytimes.com/2017/01/30/insider/has-anybody-gone-to-prison-for-violating-the-fccs-do-not-call-list.html,579
588f5fc695d0e0392607d90e,,By N. R. KLEINFIELD,article,Yearning for Past as Greatest Show Folds Its Tent,"['Circuses', 'Shutdowns (Institutional)', 'Elephants', 'Acrobats and Acrobatics', 'Madison Square Garden', 'Nassau Veterans Memorial Coliseum', 'Ringling Bros and Barnum & Bailey Circus']",1,Metro,23,2017-01-30 15:46:07,Unknown,"The circus has an elongated history with New York, stretching back to P.T. Barnum,. Some devotees have seen upward of 100 shows and befriended performers.",The New York Times,News,https://www.nytimes.com/2017/01/30/nyregion/fans-brace-for-farewell-as-ringling-brothers-elixir-of-youth-fades.html,1452
588fa8b495d0e0392607da0a,"True confusion, but with a political incentive.",By UNKNOWN,blogpost,Unknown,['News'],0,Unknown,0,2017-01-30 20:54:36,Unknown,"True confusion, but with a political incentive.",The New York Times,Blog,https://krugman.blogs.nytimes.com/2017/01/30/competitiveness-games/,243
588f6fae95d0e0392607d94c,,By BOLUWAJI OGUNYEMI,article,Black Like Me Meant White Like Them ,"['Blacks', 'Whites', 'University of Western Ontario', 'Canada']",1,EdLife,22,2017-01-30 16:54:00,Education Life,A Canadian doctor recalls a lesson from his pre-med education: how to deal with color-coded peer pressure.,The New York Times,News,https://www.nytimes.com/2017/01/30/education/edlife/black-white-peer-pressure.html,1123
588f763395d0e0392607d967,,By KIM SEVERSON,article,"Late to Game,  N.F.L. Teams  Improve Food","['Stadiums and Arenas', 'Football', 'Food', 'United States', 'Super Bowl']",1,Dining,1,2017-01-30 17:21:50,Unknown,More teams are following baseball’s lead by trying to upgrade the fare and hold down the prices at concessions.,The New York Times,News,https://www.nytimes.com/2017/01/30/dining/football-stadiums-food.html,1499
588f882495d0e0392607d9a5,,"By MICHAEL D. SHEAR, MARK LANDLER, MATT APUZZO and ERIC LICHTBLAU",article,Trump Fires Justice Chief Who Defied Him,"['Trump, Donald J', 'Refugees and Displaced Persons', 'Executive Orders and Memorandums', 'Yates, Sally Q (1960- )', 'Justice Department', 'Attorneys General', 'United States Politics and Government', 'Immigration and Emigration', 'Boente, Dana J']",1,National,1,2017-01-30 18:38:20,Politics,"The acting attorney general, Sally Q. Yates, on Monday ordered government lawyers not to defend President Trump’s executive order on immigration in court.",The New York Times,News,https://www.nytimes.com/2017/01/30/us/politics/trump-immigration-ban-memo.html,1186
588f89dd95d0e0392607d9ab,,By UNKNOWN,article,Invitation to a Dialogue: A Muslim in America,"['Muslim Americans', 'Immigration and Emigration']",0,Letters,28,2017-01-30 18:45:41,Unknown,A young Muslim woman describes feeling unwelcome in the country where she was born. Readers are invited to respond.,The New York Times,Letter,https://www.nytimes.com/2017/01/30/opinion/invitation-to-a-dialogue-being-muslim-in-america.html,377
588f918395d0e0392607d9c7,,By ERIC ASIMOV,article,Madeira for the Modern Drinker,"['Wines', 'Madeira (Portugal)']",1,Dining,6,2017-01-30 19:18:18,Unknown,"Though fortified and sweet wines are largely ignored nowadays, these can still appeal to the modern palate.",The New York Times,News,https://www.nytimes.com/2017/01/30/dining/wine-school-madeira.html,1349
588f91c195d0e0392607d9ca,,By ERIC ASIMOV,article,A Ferocious Provençal Red,"['Wines', 'Provence (France)']",1,Dining,6,2017-01-30 19:19:22,Unknown,This fiercely structured red from Provence is a great wine for winter.,The New York Times,News,https://www.nytimes.com/2017/01/30/dining/wine-school-assignment-bandol.html,386
588f956d95d0e0392607d9d6,,By KYLE DROPP and BRENDAN NYHAN,article,Republicans Have a Big Incentive to Toe the Administration’s Line,"['United States Politics and Government', 'Republican Party', 'Primaries and Caucuses', 'Trump, Donald J', 'Polls and Public Opinion']",1,National,14,2017-01-30 19:35:04,Unknown,Polling data suggests that the greatest threat to re-election for most Republicans in Congress is a primary challenge.,The New York Times,News,https://www.nytimes.com/2017/01/30/upshot/republicans-have-one-big-incentive-to-stick-with-trump.html,735
588f9ff495d0e0392607d9f0,,By ELIZABETH PRICE FOLEY,article,"Pick a Thomas, Not a Scalia","['Law and Legislation', 'Constitution (US)', 'Supreme Court (US)', 'Scalia, Antonin', 'Thomas, Clarence', 'Trump, Donald J']",1,OpEd,29,2017-01-30 20:19:59,Unknown,Nominate a jurist devoted to the Constitution’s original meaning.,The New York Times,Op-Ed,https://www.nytimes.com/2017/01/30/opinion/the-court-needs-another-clarence-thomas-not-a-scalia.html,799
588fa3aa95d0e0392607d9fe,,By MAXIMILIEN VAN AERTRYCK and AXEL DANIELSON,article,Ten Meter Tower,"['Psychology and Psychologists', 'Diving (Sports Event)', 'Fear (Emotion)']",1,OpEd,0,2017-01-30 20:35:46,Unknown,Would you jump? Or would you chicken out?,The New York Times,Op-Ed,https://www.nytimes.com/2017/01/30/opinion/ten-meter-tower.html,338
588fc15995d0e0392607da49,,By CHARLES HOMANS,article,"The Chaos at Kennedy Airport, and the Chaos to Come","['Executive Orders and Memorandums', 'Immigration Detention', 'Detainees', 'Refugees and Displaced Persons', 'Border Patrol (US)', 'Kennedy International Airport (Queens, NY)', 'Trump, Donald J', 'Espaillat, Adriano D', 'Darweesh, Hameed Khalid', 'Donnelly, Ann M']",1,Magazine,0,2017-01-30 22:42:26,Unknown,What happens to law-and-order politics when nobody understands the law?,The New York Times,News,https://www.nytimes.com/2017/01/30/magazine/the-chaos-at-kennedy-airport-and-the-chaos-to-come.html,2265
588fcfb295d0e0392607da72,,By DAVID E. SANGER,article,"Iran Launches a Missile, Testing Trump’s Vows of Strict Enforcement","['Iran', 'Missiles and Missile Defense Systems', 'Trump, Donald J', 'United States International Relations']",0,Foreign,0,2017-01-30 23:43:38,Middle East,The missile test could reveal whether the Trump administration will make good on its promises to strictly enforce all aspects of the Iranian nuclear deal.,The New York Times,News,https://www.nytimes.com/2017/01/30/world/middleeast/iran-missile-test.html,401
588fe19c95d0e0392607da85,,By INGE HERSHKOWITZ,article,Homework Help on the No. 1 Train,"['Subways', 'New York City']",0,Metro,18,2017-01-31 01:00:02,Unknown,A woman on the way to evening classes at City College gets some algebra assistance.,The New York Times,Brief,https://www.nytimes.com/2017/01/30/nyregion/metropolitan-diary-homework-help-on-the-no-1.html,132
588ff78495d0e0392607dab3,,By THE EDITORIAL BOARD,article,President Bannon?,"['Trump, Donald J', 'Bannon, Stephen K', 'United States Politics and Government', 'Appointments and Executive Changes', 'United States Defense and Military Forces', 'National Security Council', 'Coats, Dan', 'Dunford, Joseph F Jr']",1,Editorial,28,2017-01-31 02:33:36,Unknown,"Donald Trump’s political adviser is consolidating power, with dismal results.",The New York Times,Editorial,https://www.nytimes.com/2017/01/30/opinion/president-bannon.html,851
588ffdbb95d0e0392607daba,,By DEB AMLEN,article,Always Getting Stepped On,['Crossword Puzzles'],1,Games,0,2017-01-31 03:00:02,Unknown,Neil Padrick Wilson decants his New York Times Crossword debut.,The New York Times,News,https://www.nytimes.com/2017/01/30/crosswords/always-getting-stepped-on-1919-triple-crown-seinfeld-hall-of-fame.html,779
58901a2895d0e0392607dad9,,By LUCAS PETERSON,article,"A $1,000 Day in Sydney for $100","['Sydney (Australia)', 'Budget Travel', 'Travel and Vacations', 'Restaurants', 'Opera', 'Theater']",1,Travel,9,2017-01-31 05:01:24,Unknown,Remaking a high-end itinerary around the glamorous Australian city on a tight budget.,The New York Times,News,https://www.nytimes.com/2017/01/31/travel/sydney-budget-travel-frugal-traveler.html,1795
589035f895d0e0392607db11,,By RACHEL RABKIN PEACHMAN,article,Raising a Transgender Child,"['Gender', 'Transgender and Transsexuals', 'Children and Childhood', 'Families and Family Life', 'National Geographic']",1,Science,4,2017-01-31 07:00:02,Family,One family explains their child’s change to ‘her true self.’,The New York Times,News,https://www.nytimes.com/2017/01/31/well/family/raising-a-transgender-child.html,1090
589044c095d0e0392607db30,,By KATHERINE SCHULTEN,article,Protesting,[],1,Learning,0,2017-01-31 08:03:02,Unknown,Have you ever attended a march or protest to fight for something you care about?,The New York Times,News,https://www.nytimes.com/2017/01/31/learning/protesting.html,80
589048b995d0e0392607db35,,By LYNN VAVRECK,article,Wedded to Your Party? A Measure of Identity,"['United States Politics and Government', 'Democratic Party', 'Republican Party', 'Polls and Public Opinion']",1,Upshot,3,2017-01-31 08:20:02,Unknown,A survey of whom American voters prefer for their children’s marriage partners shows just how powerful party identification has become.,The New York Times,News,https://www.nytimes.com/2017/01/31/upshot/are-you-married-to-your-party.html,770
589048fb95d0e0392607db37,,By DAVID LEONHARDT,article,Make China  Great Again,"['International Trade and World Market', 'Islamic State in Iraq and Syria (ISIS)', 'Trump, Donald J', 'China', 'Terrorism', 'United States International Relations']",1,OpEd,29,2017-01-31 08:21:03,Unknown,President Trump’s early actions are a strategic gift to America’s rivals and enemies.,The New York Times,Op-Ed,https://www.nytimes.com/2017/01/31/opinion/make-china-great-again.html,855
589048fd95d0e0392607db3a,,By HEATHER STUR,article,Combat Nurses and Donut Dollies,"['Vietnam War', 'Nursing and Nurses', 'American Red Cross', 'Women and Girls', 'Vietnam']",1,OpEd,0,2017-01-31 08:21:04,Unknown,"We remember Vietnam as a man’s war. But thousands of women served, too.",The New York Times,Op-Ed,https://www.nytimes.com/2017/01/31/opinion/combat-nurses-and-donut-dollies.html,1409
5890490995d0e0392607db3b,,By DAVID BROOKS,article,The Republican Fausts,"['United States Politics and Government', 'Muslims and Islam', 'Republican Party', 'House of Representatives', 'Senate', 'Trump, Donald J']",1,OpEd,29,2017-01-31 08:21:11,Unknown,"They struck a deal with the devil, Donald Trump, that comes at too high a price.",The New York Times,Op-Ed,https://www.nytimes.com/2017/01/31/opinion/the-republican-fausts.html,836
5890526b95d0e0392607db58,"Sage Sohier has recreated old family photographs, replacing the idealized figures in the pictures with the bodies that her mother — a former model — and two daughters — now have.",By JOHN LELAND,blogpost,Unknown,"['News', 'Avedon, Richard', 'Sohier, Sage', 'Elderly', 'Models (Professional)', 'Photography']",0,Unknown,0,2017-01-31 09:00:02,Unknown,"Sage Sohier has recreated old family photographs, replacing the idealized figures in the pictures with the bodies that her mother — a former model — and two daughters — now have.",The New York Times,Blog,https://lens.blogs.nytimes.com/2017/01/31/she-modeled-in-40s-now-her-daughter-takes-her-picture-sohier/,593
589058f095d0e0392607db67,,By ROGER COHEN,article,Scrutinizing an abnormal presidency,"['Immigration and Emigration', 'State Department', 'Trump, Donald J', 'Executive Orders and Memorandums']",1,OpEd,0,2017-01-31 09:29:13,Unknown,His immigration measures reflect a streak of gratuitous cruelty.,International New York Times,Op-Ed,https://www.nytimes.com/2017/01/31/opinion/the-abnormal-presidency-of-donald-trump.html,879
5890592195d0e0392607db68,,By CAROLINE CROSSON GILPIN,article,Questions for: ‘There’s Halftime. Then There’s ‘Showtime.’ Welcome to the Battle of the Bands.’,[],1,Learning,0,2017-01-31 09:30:02,Unknown,What makes the H.B.C.U. bands special and different from usual halftime shows?,The New York Times,News,https://www.nytimes.com/2017/01/31/learning/questions-for-theres-halftime-then-theres-showtime-welcome-to-the-battle-of-the-bands.html,269
5890602d95d0e0392607db79,,By BEVERLY GAGE,article,Negative Energy,"['United States Politics and Government', 'Demonstrations, Protests and Riots']",1,Magazine,11,2017-01-31 10:00:03,Unknown,Some of the most consequential movements in American law and politics began amid defeat and panic.,The New York Times,News,https://www.nytimes.com/2017/01/31/magazine/a-resistance-stands-against-trump-but-what-will-it-stand-for.html,1545
5890603795d0e0392607db7f,,By CAROLINE CROSSON GILPIN,article,"Who Is Your Favorite Athlete, and Why?",[],1,Learning,0,2017-01-31 10:00:14,Unknown,What qualities in an athlete keep you coming back to watch more?,The New York Times,News,https://www.nytimes.com/2017/01/31/learning/who-is-your-favorite-athlete-and-why.html,446
5890603b95d0e0392607db80,,By SAUL ELBEIN,article,The Seventh Generation,"['Native Americans', 'Keystone Pipeline System', 'Suicides and Suicide Attempts', 'Land Use Policies', 'South Dakota']",1,Magazine,24,2017-01-31 10:00:19,Unknown,"In the fight over the Dakota Access Pipeline, Native American activists achieved one of the most galvanizing environmental victories in years — and it all began with a group of teenagers.",The New York Times,News,https://www.nytimes.com/2017/01/31/magazine/the-youth-group-that-launched-a-movement-at-standing-rock.html,5519
5890604695d0e0392607db82,,By KEN BELSON,article,"As Families Opt Out Over Safety, Youth Football Revamps Rules","['Football', 'Children and Childhood', 'Concussions', 'USA Football', 'Sports Injuries', 'Chronic Traumatic Encephalopathy', 'National Football League']",1,Sports,1,2017-01-31 10:00:31,Unknown,"U.S.A. Football, responding to safety concerns and declining participation, is developing a version called modified tackle, with fewer players on a smaller field.",The New York Times,News,https://www.nytimes.com/2017/01/31/sports/youth-football-wants-to-save-the-game-by-shrinking-it.html,1405
589066b895d0e0392607db8f,,By LAURA PAPPANO,article, The Rural  Minority,"['Colleges and Universities', 'Rural Areas', 'Agriculture and Farming', 'Poverty']",1,EdLife,12,2017-01-31 10:28:03,Education Life,Students from remote areas are underrepresented on campus. Universities want them (and their perspectives). First they have to reach them.,The New York Times,News,https://www.nytimes.com/2017/01/31/education/edlife/colleges-discover-rural-student.html,1971
58906eaf95d0e0392607dba1,,By ALEXANDRA S. LEVINE,article,New York Today: Squats and Statues,"['New York City', 'Metropolitan Museum of Art', 'Exercise']",1,Metro,0,2017-01-31 11:02:00,Unknown,"Tuesday: Breaking a sweat at the Met, plenty of protests, and hundreds of thousands of noise complaints.",The New York Times,briefing,https://www.nytimes.com/2017/01/31/nyregion/new-york-today-squats-and-statues.html,1115
58908cb995d0e0392607dbea,,By KATHERINE SCHULTEN,article,"Weekly News Quiz | Jan. 24-30, 2017",[],1,Learning,0,2017-01-31 13:10:08,Unknown,"We hope you’ve been following the news closely this week, President Trump’s dizzying first in office.",The New York Times,News,https://www.nytimes.com/2017/01/31/learning/weekly-news-quiz-jan-24-30-2017.html,110
